item_id,user_id,clk/no
9796,1912,1
9796,1992,1
9796,3070,1
9796,253,1
9796,2881,1
9796,2296,1
9796,4996,1
9796,728,1
9796,1182,1
9796,682,1
9796,5023,1
9796,23,1
9796,5262,1
9798,548,1
9798,4910,1
9798,2076,1
9798,793,1
9798,2873,1
9798,2939,1
9798,4152,1
9798,831,1
9798,4887,1
9798,901,1
9798,5018,1
9798,3575,1
9798,2492,1
9798,5330,1
9798,4282,1
9798,2617,1
9798,3409,1
9798,2014,1
9798,2623,1
9798,2925,1
1612,703,1
1612,536,1
1612,1191,1
1612,2220,1
1612,4426,1
1612,2464,1
1612,2640,1
1612,5139,1
1612,3447,1
1612,2791,1
1612,5159,1
1612,1799,1
1612,5020,1
1612,2141,1
1612,1448,1
1612,2096,1
1612,245,1
1612,2336,1
1612,2809,1
1612,4410,1
1615,1033,1
1615,2876,1
1615,5497,1
1615,3831,1
1615,636,1
1615,212,1
1615,2801,1
1615,3135,1
1615,5037,1
1615,4347,1
1615,2640,1
1615,1942,1
1615,2269,1
1615,1818,1
1615,271,1
1615,4117,1
1615,1484,1
1615,2967,1
1615,3518,1
1615,5398,1
9810,1255,1
9810,286,1
9810,4842,1
9810,2292,1
9810,5168,1
9810,2962,1
9810,4984,1
9810,1370,1
9810,2365,1
9810,1570,1
9810,3612,1
9810,4044,1
9810,1047,1
9810,2317,1
9810,1276,1
9810,4669,1
9810,1450,1
9810,782,1
9810,2194,1
9810,635,1
1622,2815,1
1622,2809,1
1622,4426,1
1622,570,1
1622,245,1
1622,2572,1
1622,5422,1
1622,1522,1
1622,1850,1
1622,3629,1
1622,3421,1
1622,2220,1
1622,2134,1
1622,228,1
1622,4998,1
1622,1002,1
1622,194,1
1622,242,1
1622,4358,1
1622,2742,1
1623,681,1
1623,2815,1
1623,2096,1
1623,5422,1
1623,194,1
1623,1084,1
1623,242,1
1623,4041,1
1623,5445,1
1623,245,1
1623,2676,1
1623,5125,1
1623,783,1
1623,5099,1
1623,3119,1
1623,3217,1
1623,1850,1
1623,975,1
1623,2809,1
1623,2085,1
1624,4863,1
1624,540,1
1624,3629,1
1624,2482,1
1624,753,1
1624,779,1
1624,3119,1
1624,4672,1
1624,1368,1
1624,194,1
1624,1556,1
1624,2906,1
1624,816,1
1624,834,1
1624,1828,1
1624,5128,1
1624,5445,1
1624,5357,1
1624,345,1
1624,1719,1
1625,2022,1
1625,2269,1
1625,3167,1
1625,713,1
1625,271,1
1625,4572,1
1625,3291,1
1625,1942,1
1625,5041,1
1625,3135,1
1625,1088,1
1625,2677,1
1625,212,1
1625,21,1
1625,4347,1
1625,315,1
1625,4893,1
1625,1027,1
1625,4759,1
1625,4681,1
1627,1253,1
1627,5239,1
1627,1705,1
1627,4315,1
1627,4861,1
1627,3753,1
1627,2595,1
1627,5261,1
1627,1052,1
1627,7,1
1627,2021,1
1627,1877,1
1627,1177,1
1627,727,1
1627,47,1
1627,5277,1
1627,1657,1
1627,1762,1
1627,3813,1
1627,3557,1
9819,4782,1
9819,1465,1
9819,4971,1
9819,246,1
9819,2414,1
9819,4592,1
9819,5223,1
9819,4252,1
9819,2652,1
9819,2428,1
9819,250,1
9819,3407,1
9819,1777,1
9819,2522,1
9819,880,1
9819,5444,1
9819,5390,1
9819,4391,1
9819,1930,1
9819,3384,1
9820,4304,1
9820,2337,1
9820,522,1
9820,1214,1
9820,4326,1
9820,2698,1
9820,2382,1
9820,5376,1
9820,5320,1
9820,4557,1
9820,2390,1
9820,616,1
9820,3389,1
9820,4382,1
9820,4092,1
9820,4359,1
9820,4924,1
9820,1934,1
9820,4662,1
9820,190,1
1633,2640,1
1633,4358,1
1633,3518,1
1633,4286,1
1633,1448,1
1633,4035,1
1633,1818,1
1633,4426,1
1633,1205,1
1633,434,1
1633,5020,1
1633,2614,1
1633,5099,1
1633,4032,1
1633,703,1
1633,4410,1
1633,5159,1
1633,5171,1
1633,2464,1
1633,4920,1
9830,4971,1
9830,4874,1
9830,2462,1
9830,5126,1
9830,5363,1
9830,5227,1
9830,3039,1
9830,4802,1
9830,2697,1
9830,4117,1
9830,3628,1
9830,4877,1
9830,5041,1
9830,1687,1
9830,4917,1
9830,5395,1
9830,3526,1
9830,2632,1
9830,1465,1
9830,491,1
1641,727,1
1641,5261,1
1641,1253,1
1641,815,1
1641,1705,1
1641,3753,1
1641,2595,1
1641,4861,1
1641,1052,1
1641,1177,1
1641,4315,1
1641,1108,1
1641,2021,1
1641,1877,1
1641,4046,1
1641,3813,1
1641,2411,1
1641,1521,1
1641,4017,1
1641,1657,1
1643,5445,1
1643,5422,1
1643,3119,1
1643,5030,1
1643,2096,1
1643,3800,1
1643,2560,1
1643,1084,1
1643,2809,1
1643,1661,1
1643,3217,1
1643,5128,1
1643,1212,1
1643,3231,1
1643,2906,1
1643,783,1
1643,975,1
1643,816,1
1643,2307,1
1643,2676,1
1644,1705,1
1644,1052,1
1644,1253,1
1644,4861,1
1644,4315,1
1644,5239,1
1644,1657,1
1644,7,1
1644,3753,1
1644,2411,1
1644,5261,1
1644,2595,1
1644,5514,1
1644,5277,1
1644,5194,1
1644,4729,1
1644,727,1
1644,638,1
1644,1108,1
1644,2424,1
1645,5293,1
1645,1757,1
1645,4652,1
1645,2072,1
1645,5233,1
1645,215,1
1645,515,1
1645,5045,1
1645,5309,1
1645,2134,1
1645,4152,1
1645,1705,1
1645,3593,1
1645,4931,1
1645,2857,1
1645,548,1
1645,3421,1
1645,1354,1
1645,3948,1
1645,3581,1
1646,5293,1
1646,4861,1
1646,3679,1
1646,3622,1
1646,4729,1
1646,1108,1
1646,638,1
1646,1646,1
1646,4918,1
1646,1052,1
1646,1349,1
1646,224,1
1646,1705,1
1646,1657,1
1646,4436,1
1646,3581,1
1646,2595,1
1646,4315,1
1646,3557,1
1646,5200,1
1647,3611,1
1647,3047,1
1647,4047,1
1647,687,1
1647,3008,1
1647,762,1
1647,1875,1
1647,1499,1
1647,946,1
1647,3309,1
1647,578,1
1647,977,1
1647,4228,1
1647,5113,1
1647,769,1
1647,4988,1
1647,3656,1
1647,2139,1
1647,2927,1
1647,161,1
9837,2770,1
9837,2186,1
9837,65,1
9837,171,1
9837,2915,1
9837,4587,1
9837,4413,1
9837,1474,1
9837,4141,1
9837,4060,1
9837,2355,1
9837,115,1
9837,5038,1
9837,4463,1
9837,5495,1
9837,666,1
9837,1309,1
9837,1102,1
9837,3530,1
9837,1602,1
9840,5079,1
9840,622,1
9840,58,1
9840,658,1
9840,3817,1
9840,2787,1
9840,5284,1
9840,4188,1
9840,2699,1
9840,3327,1
9840,2104,1
9840,1159,1
9840,2648,1
9840,3895,1
9840,5323,1
9840,64,1
9840,2029,1
9840,1477,1
9840,3549,1
9840,1279,1
1653,158,1
1653,1830,1
1653,279,1
1653,1019,1
1653,2748,1
1653,3525,1
1653,4313,1
1653,375,1
1653,2461,1
1653,4978,1
1653,1662,1
1653,476,1
1653,904,1
1653,2056,1
1653,4456,1
1653,4471,1
1653,1964,1
1653,4066,1
1653,1698,1
1653,959,1
1657,1253,1
1657,4315,1
1657,1657,1
1657,1052,1
1657,288,1
1657,1108,1
1657,5200,1
1657,2424,1
1657,5239,1
1657,919,1
1657,5514,1
1657,1705,1
1657,5194,1
1657,5261,1
1657,2229,1
1657,5171,1
1657,3813,1
1657,1177,1
1657,4861,1
1657,5309,1
1664,897,1
1664,2871,1
1664,3418,1
1664,1910,1
1664,1291,1
1664,5424,1
1664,1446,1
1664,3310,1
1664,2804,1
1664,811,1
1664,4296,1
1664,3463,1
1664,3543,1
1664,5426,1
1664,3139,1
1664,4963,1
1664,5155,1
1664,546,1
1664,340,1
1664,3846,1
9861,1782,1
9861,4214,1
9861,211,1
9861,896,1
9861,1426,1
9861,3804,1
9861,799,1
9861,4909,1
9861,2249,1
9861,2066,1
9861,1857,1
9861,2825,1
9861,4354,1
9861,3262,1
9861,4392,1
9861,1607,1
9861,3974,1
9861,3966,1
9861,4581,1
9861,2373,1
9869,4981,1
9869,5295,1
9869,1163,1
9869,3571,1
9869,3834,1
9869,1015,1
9869,1663,1
9869,3204,1
9869,4934,1
9869,2606,1
9869,2894,1
9869,3982,1
9869,1445,1
9869,3197,1
9869,4667,1
9869,3819,1
9869,3239,1
9869,3750,1
9869,433,1
9869,2330,1
9870,3007,1
9870,4393,1
9870,3641,1
9870,4612,1
9870,2642,1
9870,421,1
9870,5286,1
9870,2565,1
9870,2081,1
9870,4962,1
9870,1208,1
9870,2931,1
9870,392,1
9870,2222,1
9870,3931,1
9870,3480,1
9870,173,1
9870,5319,1
9870,2356,1
9870,1573,1
1680,4861,1
1680,5239,1
1680,2021,1
1680,727,1
1680,638,1
1680,3813,1
1680,2595,1
1680,2176,1
1680,1877,1
1680,1253,1
1680,224,1
1680,7,1
1680,4315,1
1680,1705,1
1680,5052,1
1680,5111,1
1680,1966,1
1680,2110,1
1680,4432,1
1680,1762,1
9873,1316,1
9873,2608,1
9873,398,1
9873,2302,1
9873,2643,1
9873,240,1
9873,1588,1
9873,1163,1
9873,2973,1
9873,2835,1
9873,4934,1
9873,2200,1
9873,1335,1
9873,2895,1
9873,95,1
9873,5238,1
9873,4747,1
9873,958,1
9873,2731,1
9873,1015,1
9874,3452,1
9874,3014,1
9874,3718,1
9874,269,1
9874,1109,1
9874,5140,1
9874,94,1
9874,1600,1
9874,1228,1
9874,2892,1
9874,4099,1
9874,3856,1
9874,2624,1
9874,1678,1
9874,3889,1
9874,2405,1
9874,2169,1
9874,5421,1
9874,4732,1
9874,2754,1
9875,1854,1
9875,2420,1
9875,402,1
9875,475,1
9875,2779,1
9875,152,1
9875,3161,1
9875,4565,1
9875,4311,1
9875,2450,1
9875,2977,1
9875,110,1
9875,5219,1
9875,2670,1
9875,5161,1
9875,3642,1
9875,1259,1
9875,3574,1
9875,2733,1
9875,3596,1
1684,793,1
1684,1786,1
1684,867,1
1684,1830,1
1684,158,1
1684,1049,1
1684,5207,1
1684,4967,1
1684,2460,1
1684,5047,1
1684,802,1
1684,959,1
1684,2262,1
1684,4152,1
1684,1495,1
1684,3321,1
1684,2076,1
1684,2072,1
1684,4313,1
1684,4726,1
9878,2012,1
9878,3181,1
9878,3819,1
9878,5013,1
9878,213,1
9878,359,1
9878,3940,1
9878,592,1
9878,770,1
9878,1989,1
9878,3222,1
9878,5411,1
9878,3468,1
9878,4973,1
9878,5392,1
9878,4646,1
9878,4194,1
9878,895,1
9878,5501,1
9878,4660,1
9882,967,1
9882,4018,1
9882,5034,1
9882,1838,1
9882,4286,1
9882,4713,1
9882,2464,1
9882,3093,1
9882,1220,1
9882,30,1
9882,3325,1
9882,1644,1
9882,2015,1
9882,4062,1
9882,1913,1
9882,3211,1
9882,3445,1
9882,434,1
9882,5187,1
9882,5159,1
1695,1510,1
1695,4998,1
1695,636,1
1695,2368,1
1695,3518,1
1695,4410,1
1695,5261,1
1695,2919,1
1695,573,1
1695,4920,1
1695,5020,1
1695,5277,1
1695,4035,1
1695,3303,1
1695,3232,1
1695,3759,1
1695,4227,1
1695,3646,1
1695,2647,1
1695,1448,1
1697,5413,1
1697,905,1
1697,3771,1
1697,3742,1
1697,989,1
1697,716,1
1697,4335,1
1697,5247,1
1697,5517,1
1697,3939,1
1697,1127,1
1697,4217,1
1697,1616,1
1697,2575,1
1697,2619,1
1697,3297,1
1697,2425,1
1697,664,1
1697,59,1
1697,4544,1
1698,4358,1
1698,4410,1
1698,228,1
1698,5020,1
1698,2141,1
1698,4904,1
1698,4426,1
1698,2022,1
1698,3447,1
1698,1027,1
1698,2134,1
1698,1191,1
1698,2220,1
1698,3135,1
1698,245,1
1698,2640,1
1698,221,1
1698,1659,1
1698,570,1
1698,3412,1
9891,956,1
9891,3884,1
9891,4005,1
9891,4534,1
9891,510,1
9891,1630,1
9891,4860,1
9891,4533,1
9891,1172,1
9891,5492,1
9891,3330,1
9891,3660,1
9891,4730,1
9891,5098,1
9891,2810,1
9891,2751,1
9891,1140,1
9891,3116,1
9891,928,1
9891,309,1
1706,2118,1
1706,119,1
1706,251,1
1706,4779,1
1706,3784,1
1706,4504,1
1706,4043,1
1706,4532,1
1706,1655,1
1706,4515,1
1706,3616,1
1706,4433,1
1706,1267,1
1706,346,1
1706,1897,1
1706,2878,1
1706,3955,1
1706,537,1
1706,905,1
1706,4757,1
9902,4751,1
9902,987,1
9902,2795,1
9902,4096,1
9902,67,1
9902,478,1
9902,1599,1
9902,1537,1
9902,1335,1
9902,3036,1
9902,3891,1
9902,2064,1
9902,405,1
9902,1218,1
9902,4505,1
9902,401,1
9902,3399,1
9902,2348,1
9902,5433,1
9902,4625,1
1713,5413,1
1713,1127,1
1713,5247,1
1713,59,1
1713,716,1
1713,4614,1
1713,4335,1
1713,1248,1
1713,2425,1
1713,761,1
1713,1616,1
1713,4456,1
1713,3396,1
1713,5300,1
1713,420,1
1713,3297,1
1713,4386,1
1713,5263,1
1713,2877,1
1713,2882,1
9906,3172,1
9906,1118,1
9906,1362,1
9906,1851,1
9906,558,1
9906,3512,1
9906,5031,1
9906,1525,1
9906,9,1
9906,4935,1
9906,5338,1
9906,2255,1
9906,4292,1
9906,4614,1
9906,27,1
9906,2824,1
9906,144,1
9906,3711,1
9906,2758,1
9906,2406,1
9911,144,1
9911,3101,1
9911,4371,1
9911,4656,1
9911,2626,1
9911,1750,1
9911,504,1
9911,847,1
9911,4292,1
9911,101,1
9911,1609,1
9911,4680,1
9911,1101,1
9911,5407,1
9911,4587,1
9911,4351,1
9911,2209,1
9911,1986,1
9911,3991,1
9911,4603,1
9912,4600,1
9912,2915,1
9912,65,1
9912,2519,1
9912,2186,1
9912,1165,1
9912,3834,1
9912,2153,1
9912,1967,1
9912,1074,1
9912,3670,1
9912,4146,1
9912,4030,1
9912,797,1
9912,174,1
9912,1081,1
9912,1804,1
9912,4627,1
9912,4977,1
9912,1042,1
9913,169,1
9913,4469,1
9913,5540,1
9913,4546,1
9913,338,1
9913,2531,1
9913,1,1
9913,757,1
9913,617,1
9913,2971,1
9913,1941,1
9913,104,1
9913,999,1
9913,1404,1
9913,3260,1
9913,4764,1
9913,1862,1
9913,1939,1
9913,1119,1
9913,3847,1
9914,5173,1
9914,609,1
9914,5353,1
9914,4155,1
9914,2922,1
9914,2435,1
9914,4024,1
9914,3489,1
9914,2228,1
9914,2622,1
9914,426,1
9914,694,1
9914,2320,1
9914,5146,1
9914,1808,1
9914,3304,1
9914,2409,1
9914,642,1
9914,2771,1
9914,1921,1
9919,5169,1
9919,4186,1
9919,4132,1
9919,3174,1
9919,2796,1
9919,4200,1
9919,1195,1
9919,1274,1
9919,3330,1
9919,2527,1
9919,5033,1
9919,4213,1
9919,928,1
9919,1325,1
9919,1863,1
9919,2252,1
9919,1125,1
9919,4094,1
9919,756,1
9919,3699,1
9924,1588,1
9924,3430,1
9924,1163,1
9924,2627,1
9924,4591,1
9924,1744,1
9924,2895,1
9924,4413,1
9924,1371,1
9924,3677,1
9924,5270,1
9924,2518,1
9924,4425,1
9924,1175,1
9924,1804,1
9924,4538,1
9924,4140,1
9924,3808,1
9924,9,1
9924,4747,1
1734,4172,1
1734,4668,1
1734,5009,1
1734,719,1
1734,3941,1
1734,1599,1
1734,3328,1
1734,3454,1
1734,4192,1
1734,5147,1
1734,1267,1
1734,3487,1
1734,1727,1
1734,3106,1
1734,3916,1
1734,1823,1
1734,478,1
1734,276,1
1734,5468,1
1734,3885,1
1739,4146,1
1739,1770,1
1739,499,1
1739,1842,1
1739,2970,1
1739,202,1
1739,944,1
1739,1674,1
1739,4030,1
1739,3670,1
1739,4261,1
1739,2186,1
1739,2985,1
1739,3123,1
1739,3750,1
1739,3805,1
1739,5088,1
1739,1548,1
1739,1567,1
1739,1474,1
9932,4499,1
9932,3257,1
9932,4574,1
9932,4656,1
9932,5404,1
9932,4886,1
9932,1299,1
9932,3180,1
9932,2278,1
9932,3315,1
9932,2375,1
9932,4901,1
9932,163,1
9932,665,1
9932,1113,1
9932,547,1
9932,5149,1
9932,527,1
9932,1881,1
9932,139,1
9933,4592,1
9933,4782,1
9933,1916,1
9933,250,1
9933,1465,1
9933,2203,1
9933,2414,1
9933,3608,1
9933,3378,1
9933,4068,1
9933,692,1
9933,1781,1
9933,5223,1
9933,4252,1
9933,1304,1
9933,4333,1
9933,5390,1
9933,4472,1
9933,4902,1
9933,3681,1
9935,119,1
9935,537,1
9935,108,1
9935,218,1
9935,107,1
9935,1796,1
9935,485,1
9935,2696,1
9935,923,1
9935,3903,1
9935,2004,1
9935,3483,1
9935,2146,1
9935,3704,1
9935,1938,1
9935,3795,1
9935,1370,1
9935,939,1
9935,4960,1
9935,4607,1
1747,3315,1
1747,1429,1
1747,2761,1
1747,2908,1
1747,1461,1
1747,3751,1
1747,4473,1
1747,628,1
1747,1504,1
1747,2113,1
1747,544,1
1747,5469,1
1747,4054,1
1747,4901,1
1747,84,1
1747,4656,1
1747,781,1
1747,527,1
1747,3202,1
1747,4366,1
9939,5341,1
9939,2531,1
9939,338,1
9939,2966,1
9939,4727,1
9939,3847,1
9939,1390,1
9939,4401,1
9939,1936,1
9939,613,1
9939,2916,1
9939,5281,1
9939,1038,1
9939,1119,1
9939,3225,1
9939,162,1
9939,4764,1
9939,4558,1
9939,3662,1
9939,5521,1
1753,2044,1
1753,3462,1
1753,3837,1
1753,4073,1
1753,3607,1
1753,2162,1
1753,2253,1
1753,1279,1
1753,5323,1
1753,3331,1
1753,168,1
1753,658,1
1753,1110,1
1753,622,1
1753,58,1
1753,320,1
1753,881,1
1753,4970,1
1753,726,1
1753,5527,1
9946,93,1
9946,3525,1
9946,867,1
9946,4058,1
9946,4103,1
9946,1822,1
9946,2951,1
9946,4154,1
9946,1328,1
9946,144,1
9946,1153,1
9946,3400,1
9946,3856,1
9946,4171,1
9946,214,1
9946,4593,1
9946,3927,1
9946,5063,1
9946,5421,1
9946,108,1
1758,4705,1
1758,3969,1
1758,1167,1
1758,2832,1
1758,1254,1
1758,1462,1
1758,2792,1
1758,2744,1
1758,2299,1
1758,3192,1
1758,2438,1
1758,1747,1
1758,3956,1
1758,850,1
1758,3576,1
1758,3400,1
1758,3833,1
1758,4624,1
1758,5291,1
1758,575,1
1761,4473,1
1761,3055,1
1761,3517,1
1761,2043,1
1761,973,1
1761,773,1
1761,3308,1
1761,527,1
1761,2607,1
1761,5149,1
1761,2313,1
1761,307,1
1761,3617,1
1761,3209,1
1761,2820,1
1761,428,1
1761,3160,1
1761,5327,1
1761,1232,1
1761,2271,1
9954,5439,1
9954,4093,1
9954,2423,1
9954,367,1
9954,1222,1
9954,4230,1
9954,2018,1
9954,1593,1
9954,1282,1
9954,1574,1
9954,2800,1
9954,5154,1
9954,4217,1
9954,3860,1
9954,2276,1
9954,3358,1
9954,4183,1
9954,1513,1
9954,3006,1
9954,4789,1
9957,2510,1
9957,2468,1
9957,5326,1
9957,4084,1
9957,4181,1
9957,4238,1
9957,743,1
9957,4693,1
9957,5216,1
9957,2999,1
9957,772,1
9957,4067,1
9957,4539,1
9957,4348,1
9957,3478,1
9957,3424,1
9957,2281,1
9957,953,1
9957,5184,1
9957,605,1
1768,1914,1
1768,4065,1
1768,3101,1
1768,4972,1
1768,2395,1
1768,2987,1
1768,722,1
1768,2626,1
1768,5133,1
1768,4948,1
1768,1462,1
1768,5324,1
1768,1572,1
1768,2353,1
1768,3192,1
1768,3735,1
1768,5523,1
1768,4371,1
1768,1769,1
1768,41,1
1773,1531,1
1773,3525,1
1773,943,1
1773,1004,1
1773,3742,1
1773,3771,1
1773,2660,1
1773,3193,1
1773,5263,1
1773,3297,1
1773,2700,1
1773,3192,1
1773,1168,1
1773,3910,1
1773,420,1
1773,3400,1
1773,459,1
1773,3305,1
1773,5421,1
1773,5413,1
9966,5172,1
9966,1847,1
9966,3198,1
9966,5160,1
9966,1546,1
9966,1012,1
9966,583,1
9966,2147,1
9966,3861,1
9966,4050,1
9966,3290,1
9966,3724,1
9966,655,1
9966,4602,1
9966,5457,1
9966,4208,1
9966,5434,1
9966,5050,1
9966,1117,1
9966,3636,1
1775,3452,1
1775,3718,1
1775,4099,1
1775,3889,1
1775,4732,1
1775,2169,1
1775,1109,1
1775,5140,1
1775,94,1
1775,1228,1
1775,293,1
1775,3708,1
1775,2521,1
1775,269,1
1775,2911,1
1775,1678,1
1775,3014,1
1775,1740,1
1775,2624,1
1775,4756,1
9975,4577,1
9975,4127,1
9975,1635,1
9975,5090,1
9975,1186,1
9975,1907,1
9975,2082,1
9975,4448,1
9975,5310,1
9975,3493,1
9975,3341,1
9975,1061,1
9975,1111,1
9975,1417,1
9975,1980,1
9975,4520,1
9975,1739,1
9975,4814,1
9975,3515,1
9975,2319,1
9977,956,1
9977,4642,1
9977,4444,1
9977,3884,1
9977,4487,1
9977,2864,1
9977,3259,1
9977,2879,1
9977,2814,1
9977,4549,1
9977,3346,1
9977,1311,1
9977,464,1
9977,4370,1
9977,2785,1
9977,3001,1
9977,942,1
9977,3699,1
9977,3459,1
9977,309,1
1786,5421,1
1786,3305,1
1786,4380,1
1786,94,1
1786,1531,1
1786,3193,1
1786,5206,1
1786,3771,1
1786,3400,1
1786,3553,1
1786,943,1
1786,3688,1
1786,3014,1
1786,3856,1
1786,4099,1
1786,974,1
1786,2521,1
1786,2660,1
1786,3718,1
1786,1168,1
1789,2713,1
1789,1168,1
1789,5421,1
1789,3305,1
1789,3771,1
1789,5206,1
1789,2744,1
1789,4380,1
1789,701,1
1789,943,1
1789,3553,1
1789,3856,1
1789,3927,1
1789,4197,1
1789,3095,1
1789,3193,1
1789,2932,1
1789,587,1
1789,2951,1
1789,3400,1
9985,4370,1
9985,2415,1
9985,1325,1
9985,1483,1
9985,2527,1
9985,3346,1
9985,2653,1
9985,776,1
9985,2683,1
9985,3330,1
9985,5132,1
9985,2252,1
9985,3455,1
9985,4549,1
9985,3808,1
9985,3539,1
9985,3497,1
9985,2241,1
9985,1744,1
9985,431,1
1795,3483,1
1795,3045,1
1795,2842,1
1795,5314,1
1795,5208,1
1795,939,1
1795,562,1
1795,4226,1
1795,3313,1
1795,3903,1
1795,1672,1
1795,3091,1
1795,4022,1
1795,4929,1
1795,2061,1
1795,1597,1
1795,5282,1
1795,4020,1
1795,4429,1
1795,5419,1
9988,2670,1
9988,5219,1
9988,1224,1
9988,68,1
9988,1854,1
9988,1259,1
9988,1359,1
9988,3642,1
9988,2420,1
9988,2450,1
9988,2924,1
9988,402,1
9988,5432,1
9988,4311,1
9988,3227,1
9988,2779,1
9988,2733,1
9988,4873,1
9988,4565,1
9988,475,1
9991,3844,1
9991,3327,1
9991,2764,1
9991,3761,1
9991,1190,1
9991,1642,1
9991,5116,1
9991,2533,1
9991,1535,1
9991,2183,1
9991,2201,1
9991,3080,1
9991,1870,1
9991,2834,1
9991,254,1
9991,2793,1
9991,185,1
9991,3793,1
9991,5322,1
9991,948,1
1800,1288,1
1800,4457,1
1800,1291,1
1800,151,1
1800,2525,1
1800,3418,1
1800,2074,1
1800,2427,1
1800,546,1
1800,2804,1
1800,3114,1
1800,5296,1
1800,1167,1
1800,21,1
1800,3463,1
1800,5072,1
1800,1532,1
1800,4281,1
1800,5155,1
1800,438,1
1801,1843,1
1801,2392,1
1801,2866,1
1801,176,1
1801,2416,1
1801,199,1
1801,4939,1
1801,1532,1
1801,2678,1
1801,1587,1
1801,2545,1
1801,3842,1
1801,2887,1
1801,1330,1
1801,1288,1
1801,1481,1
1801,5072,1
1801,3825,1
1801,3404,1
1801,1909,1
9995,1206,1
9995,1563,1
9995,962,1
9995,484,1
9995,3096,1
9995,3084,1
9995,3208,1
9995,1216,1
9995,244,1
9995,2591,1
9995,3109,1
9995,2517,1
9995,1478,1
9995,1439,1
9995,4949,1
9995,311,1
9995,1790,1
9995,2306,1
9995,4076,1
9995,3976,1
10000,4846,1
10000,2780,1
10000,3022,1
10000,4959,1
10000,1181,1
10000,4162,1
10000,4328,1
10000,2030,1
10000,4827,1
10000,3692,1
10000,4350,1
10000,1702,1
10000,480,1
10000,5322,1
10000,4674,1
10000,2244,1
10000,1154,1
10000,2533,1
10000,1535,1
10000,1731,1
10003,1465,1
10003,4782,1
10003,2414,1
10003,4971,1
10003,2652,1
10003,5390,1
10003,246,1
10003,4077,1
10003,5223,1
10003,4252,1
10003,4592,1
10003,2428,1
10003,5086,1
10003,3608,1
10003,1304,1
10003,1781,1
10003,3681,1
10003,4867,1
10003,2203,1
10003,1916,1
1816,338,1
1816,5540,1
1816,4206,1
1816,1,1
1816,4143,1
1816,5463,1
1816,927,1
1816,617,1
1816,4421,1
1816,2531,1
1816,57,1
1816,4401,1
1816,757,1
1816,4546,1
1816,3847,1
1816,4540,1
1816,1139,1
1816,1643,1
1816,169,1
1816,1509,1
10009,2798,1
10009,4614,1
10009,1555,1
10009,3536,1
10009,5022,1
10009,5334,1
10009,581,1
10009,4374,1
10009,518,1
10009,27,1
10009,2610,1
10009,5328,1
10009,1851,1
10009,3172,1
10009,3512,1
10009,2024,1
10009,83,1
10009,3129,1
10009,4671,1
10009,3926,1
10011,967,1
10011,182,1
10011,2742,1
10011,1220,1
10011,4018,1
10011,3093,1
10011,2015,1
10011,1757,1
10011,4672,1
10011,4062,1
10011,2464,1
10011,5264,1
10011,434,1
10011,540,1
10011,1205,1
10011,4032,1
10011,4492,1
10011,1243,1
10011,2237,1
10011,1791,1
1821,5211,1
1821,3192,1
1821,2413,1
1821,189,1
1821,4463,1
1821,1282,1
1821,4705,1
1821,2713,1
1821,2571,1
1821,284,1
1821,1095,1
1821,2744,1
1821,2287,1
1821,5332,1
1821,1118,1
1821,41,1
1821,87,1
1821,5201,1
1821,2832,1
1821,1639,1
10018,833,1
10018,1060,1
10018,2963,1
10018,1279,1
10018,3993,1
10018,3586,1
10018,5349,1
10018,2586,1
10018,5498,1
10018,2253,1
10018,3549,1
10018,3837,1
10018,5054,1
10018,668,1
10018,2941,1
10018,726,1
10018,3566,1
10018,1908,1
10018,3895,1
10018,3516,1
1832,2932,1
1832,3856,1
1832,711,1
1832,4995,1
1832,2713,1
1832,93,1
1832,5421,1
1832,2406,1
1832,2255,1
1832,4771,1
1832,3193,1
1832,4380,1
1832,3771,1
1832,5525,1
1832,87,1
1832,1639,1
1832,25,1
1832,366,1
1832,5512,1
1832,1219,1
10024,4560,1
10024,1331,1
10024,5241,1
10024,696,1
10024,1011,1
10024,5012,1
10024,3832,1
10024,223,1
10024,1229,1
10024,3956,1
10024,5168,1
10024,1902,1
10024,3612,1
10024,1463,1
10024,3345,1
10024,797,1
10024,5542,1
10024,5296,1
10024,2352,1
10024,4377,1
10026,338,1
10026,3847,1
10026,5540,1
10026,2966,1
10026,927,1
10026,5281,1
10026,757,1
10026,2531,1
10026,903,1
10026,1,1
10026,4727,1
10026,3260,1
10026,107,1
10026,2948,1
10026,286,1
10026,3043,1
10026,4401,1
10026,3816,1
10026,3538,1
10026,104,1
1838,4876,1
1838,2935,1
1838,711,1
1838,2584,1
1838,4773,1
1838,1059,1
1838,559,1
1838,2366,1
1838,1208,1
1838,5522,1
1838,4834,1
1838,809,1
1838,2690,1
1838,501,1
1838,3017,1
1838,4908,1
1838,1184,1
1838,3685,1
1838,5,1
1838,5286,1
1845,2368,1
1845,636,1
1845,1756,1
1845,3266,1
1845,1659,1
1845,5027,1
1845,3908,1
1845,3303,1
1845,2672,1
1845,4401,1
1845,3806,1
1845,2724,1
1845,729,1
1845,3135,1
1845,2967,1
1845,5260,1
1845,1936,1
1845,4920,1
1845,4911,1
1845,566,1
1848,1,1
1848,4857,1
1848,5027,1
1848,5528,1
1848,5540,1
1848,1936,1
1848,757,1
1848,169,1
1848,3043,1
1848,617,1
1848,1404,1
1848,3755,1
1848,338,1
1848,1390,1
1848,5260,1
1848,4911,1
