item_id,user_id,clk/no
2254,2695,Yes
2254,4304,Yes
2254,1068,Yes
2254,5258,Yes
2254,2382,Yes
2254,4411,Yes
2254,4149,No
2254,4662,Yes
2255,1538,Yes
2255,3545,Yes
2255,3971,Yes
2255,3804,Yes
2255,4354,Yes
2255,803,Yes
2255,1648,Yes
2255,2249,Yes
2255,702,Yes
2255,4711,Yes
2255,5096,Yes
2255,3670,Yes
2255,3974,No
2255,2380,Yes
2255,4321,No
2255,3339,No
2255,202,No
2255,792,Yes
2255,4909,Yes
2255,1782,No
2259,797,Yes
2259,770,Yes
2259,4606,Yes
2259,2012,Yes
2259,141,Yes
2259,3181,Yes
2259,4124,Yes
2259,4261,Yes
2259,5167,No
2259,5013,Yes
2259,3645,Yes
2259,4239,Yes
2259,103,Yes
2259,2970,Yes
2259,3131,Yes
2259,3235,Yes
2259,465,Yes
2259,4685,Yes
2259,73,Yes
2259,5165,Yes
2262,2562,Yes
2262,657,No
2262,3240,No
2262,506,No
2262,2362,No
2262,2494,No
2262,1665,No
2262,1947,No
2262,2889,No
2262,2985,No
2262,1842,No
2262,2970,No
2262,3750,No
2262,2153,No
2262,1663,Yes
2262,2002,Yes
2262,1081,No
2262,2616,No
2262,4261,Yes
2262,3963,No
2267,3891,Yes
2267,5468,Yes
2267,856,Yes
2267,5218,Yes
2267,4595,Yes
2267,4115,Yes
2267,5392,Yes
2267,3819,Yes
2267,3632,Yes
2267,2127,Yes
2267,4361,Yes
2267,3675,Yes
2267,4973,Yes
2267,4999,Yes
2267,5179,Yes
2267,5433,Yes
2267,4552,Yes
2267,514,Yes
2267,2938,Yes
2267,123,Yes
2273,2201,Yes
2273,4829,Yes
2273,5414,Yes
2273,2793,Yes
2273,2209,Yes
2273,1096,Yes
2273,3610,Yes
2273,1642,Yes
2273,2054,Yes
2273,2037,Yes
2273,3746,Yes
2273,890,Yes
2273,3100,Yes
2273,1301,Yes
2273,3858,Yes
2273,131,Yes
2273,370,Yes
2273,3844,Yes
2273,5454,Yes
2273,4416,Yes
2274,1642,Yes
2274,2523,Yes
2274,2258,Yes
2274,4202,Yes
2274,4324,Yes
2274,2037,Yes
2274,4071,Yes
2274,4139,No
2274,382,No
2274,2299,Yes
2274,2098,No
2274,2918,Yes
2274,4945,No
2274,4851,Yes
2274,2209,Yes
2274,1096,Yes
2274,5237,Yes
2274,2003,Yes
2274,847,Yes
2274,5464,No
2275,1096,Yes
2275,5116,Yes
2275,2201,Yes
2275,1642,Yes
2275,4829,Yes
2275,5414,Yes
2275,2488,Yes
2275,936,Yes
2275,2793,Yes
2275,3138,Yes
2275,1922,Yes
2275,2834,Yes
2275,1702,Yes
2275,5305,Yes
2275,3676,Yes
2275,2209,Yes
2275,3375,Yes
2275,1190,Yes
2275,890,Yes
2275,1451,Yes
2279,2523,Yes
2279,5237,Yes
2279,5116,Yes
2279,1902,Yes
2279,584,Yes
2279,4139,Yes
2279,382,Yes
2279,5371,Yes
2279,796,Yes
2279,5464,Yes
2279,4071,Yes
2279,2659,Yes
2279,4945,Yes
2279,504,Yes
2279,1096,Yes
2279,2098,Yes
2279,2793,No
2279,2918,No
2279,3462,No
2279,4073,Yes
2290,770,No
2290,2385,No
2290,103,No
2290,3180,No
2290,4685,Yes
2290,1841,Yes
2290,4124,Yes
2290,3940,No
2290,465,Yes
2290,3181,No
2290,3632,Yes
2290,797,Yes
2290,1750,No
2290,1469,Yes
2290,4606,No
2290,1371,Yes
2290,1092,No
2290,4499,No
2290,3666,No
2290,665,Yes
2292,1161,Yes
2292,3487,Yes
2292,3371,Yes
2292,1727,Yes
2292,1604,Yes
2292,1146,Yes
2292,4816,Yes
2292,4034,Yes
2292,3454,Yes
2292,5147,Yes
2292,249,Yes
2292,3916,Yes
2292,4006,Yes
2292,2747,Yes
2292,352,Yes
2292,1819,Yes
2292,4668,Yes
2292,163,Yes
2292,210,Yes
2292,2276,Yes
2293,4574,Yes
2293,3257,Yes
2293,4627,Yes
2293,1299,Yes
2293,3319,Yes
2293,1113,Yes
2293,81,Yes
2293,797,Yes
2293,549,Yes
2293,4499,Yes
2293,4526,Yes
2293,1931,Yes
2293,193,No
2293,4789,Yes
2293,5132,Yes
2293,5210,No
2293,1423,Yes
2293,139,Yes
2293,2515,Yes
2293,1312,Yes
2295,4405,Yes
2295,3451,Yes
2295,4845,Yes
2295,5168,Yes
2295,1331,Yes
2295,696,Yes
2295,1606,Yes
2295,5542,Yes
2295,768,Yes
2295,1276,Yes
2295,3612,Yes
2295,782,Yes
2295,4179,Yes
2295,1570,No
2295,1925,Yes
2295,223,Yes
2295,1211,Yes
2295,1450,Yes
2295,3968,Yes
2295,2901,Yes
2303,162,Yes
2303,2897,Yes
2303,1254,Yes
2303,782,Yes
2303,4218,Yes
2303,71,Yes
2303,2948,Yes
2303,1787,Yes
2303,3980,Yes
2303,104,Yes
2303,1905,Yes
2303,4560,No
2303,5112,Yes
2303,3050,Yes
2303,4623,Yes
2303,197,Yes
2303,3060,Yes
2303,344,Yes
2303,5285,Yes
2303,2194,Yes
2306,2948,Yes
2306,2194,Yes
2306,979,Yes
2306,162,Yes
2306,3538,Yes
2306,4560,Yes
2306,2365,Yes
2306,3060,Yes
2306,1811,Yes
2306,2553,Yes
2306,71,Yes
2306,1758,Yes
2306,197,Yes
2306,286,Yes
2306,5144,Yes
2306,2353,Yes
2306,2743,Yes
2306,5168,Yes
2306,1211,Yes
2306,1596,Yes
2308,4063,Yes
2308,979,Yes
2308,4218,Yes
2308,2948,Yes
2308,1404,Yes
2308,4083,Yes
2308,1273,Yes
2308,1941,Yes
2308,3381,Yes
2308,4919,Yes
2308,1839,Yes
2308,2166,Yes
2308,2263,Yes
2308,846,Yes
2308,4126,Yes
2308,4623,Yes
2308,3662,Yes
2308,3043,Yes
2308,3233,Yes
2308,855,Yes
2317,4884,Yes
2317,208,Yes
2317,5071,Yes
2317,4224,Yes
2317,2823,Yes
2317,5250,Yes
2317,5083,Yes
2317,5292,Yes
2317,4735,Yes
2317,4264,Yes
2317,1640,Yes
2317,5189,Yes
2317,376,Yes
2317,1427,Yes
2317,4819,Yes
2317,4768,Yes
2317,820,Yes
2317,3621,Yes
2317,5069,Yes
2317,714,Yes
2321,5071,Yes
2321,1640,Yes
2321,208,Yes
2321,376,Yes
2321,1427,Yes
2321,4493,Yes
2321,0,Yes
2321,4884,Yes
2321,832,Yes
2321,2823,Yes
2321,4819,Yes
2321,4436,Yes
2321,2335,Yes
2321,3862,Yes
2321,1701,Yes
2321,2286,Yes
2321,5197,Yes
2321,4357,Yes
2321,671,Yes
2321,1430,Yes
2324,1763,Yes
2324,484,Yes
2324,4949,Yes
2324,311,Yes
2324,3041,Yes
2324,1509,Yes
2324,4540,Yes
2324,57,Yes
2324,3084,Yes
2324,3386,Yes
2324,2732,Yes
2324,209,Yes
2324,1563,Yes
2324,4143,Yes
2324,1478,Yes
2324,4395,Yes
2324,3088,Yes
2324,2982,Yes
2324,1367,Yes
2324,877,Yes
2326,763,No
2326,1957,Yes
2326,3978,No
2326,683,No
2326,144,No
2326,2691,Yes
2326,797,Yes
2326,657,No
2326,3240,No
2326,1686,No
2326,1130,No
2326,2917,No
2326,3123,No
2326,2497,No
2326,1593,No
2326,5178,No
2326,5409,Yes
2326,3116,Yes
2326,3587,No
2326,2401,No
2330,4595,Yes
2330,1395,Yes
2330,4625,Yes
2330,3976,Yes
2330,417,Yes
2330,2193,Yes
2330,4108,Yes
2330,5468,Yes
2330,2002,Yes
2330,4361,Yes
2330,3156,Yes
2330,4660,Yes
2330,4505,Yes
2330,2330,Yes
2330,3387,Yes
2330,2517,Yes
2330,2199,Yes
2330,4481,Yes
2330,2907,Yes
2330,2795,Yes
2339,3641,Yes
2339,5507,Yes
2339,4962,Yes
2339,4612,Yes
2339,767,Yes
2339,3007,Yes
2339,5286,Yes
2339,887,Yes
2339,5110,Yes
2339,4604,Yes
2339,643,Yes
2339,4576,Yes
2339,337,Yes
2339,4393,Yes
2339,2461,Yes
2339,2565,Yes
2339,861,No
2339,4852,Yes
2339,4066,Yes
2339,3529,Yes
2344,2565,Yes
2344,4497,Yes
2344,4066,Yes
2344,5268,Yes
2344,2701,Yes
2344,2461,Yes
2344,5441,Yes
2344,4612,Yes
2344,904,Yes
2344,3166,Yes
2344,375,Yes
2344,767,Yes
2344,2445,Yes
2344,4852,Yes
2344,2192,Yes
2344,4476,Yes
2344,4238,Yes
2344,3500,Yes
2344,22,Yes
2344,1116,Yes
2347,3931,Yes
2347,4393,Yes
2347,2056,Yes
2347,2366,Yes
2347,4532,Yes
2347,337,Yes
2347,421,Yes
2347,5423,Yes
2347,2126,Yes
2347,251,Yes
2347,3784,Yes
2347,4755,Yes
2347,3866,Yes
2347,1573,Yes
2347,4962,Yes
2347,559,Yes
2347,3700,Yes
2347,2190,Yes
2347,1897,Yes
2347,1251,Yes
2352,4076,Yes
2352,844,Yes
2352,2129,Yes
2352,3976,Yes
2352,4339,Yes
2352,86,Yes
2352,484,Yes
2352,1115,Yes
2352,107,Yes
2352,3118,No
2352,1563,Yes
2352,2306,Yes
2352,4723,Yes
2352,2038,Yes
2352,5178,Yes
2352,2591,Yes
2352,1478,Yes
2352,2193,Yes
2352,2517,Yes
2352,3851,Yes
2353,2944,Yes
2353,4694,Yes
2353,90,Yes
2353,5375,Yes
2353,5506,Yes
2353,939,Yes
2353,960,Yes
2353,1645,Yes
2353,4776,Yes
2353,4791,Yes
2353,3045,Yes
2353,4924,Yes
2353,2178,Yes
2353,1938,Yes
2353,70,Yes
2353,61,Yes
2353,3903,Yes
2353,4524,Yes
2353,2638,Yes
2353,2051,Yes
2361,2913,Yes
2361,1189,No
2361,419,No
2361,2789,Yes
2361,1868,Yes
2361,3986,No
2361,4014,Yes
2361,5064,Yes
2361,3652,Yes
2361,675,Yes
2361,3769,Yes
2361,5476,Yes
2361,2543,Yes
2361,2101,Yes
2361,409,Yes
2361,751,Yes
2361,3763,Yes
2361,2868,Yes
2361,4804,No
2361,1699,No
2363,4609,Yes
2363,781,Yes
2363,5403,Yes
2363,3315,Yes
2363,4989,Yes
2363,4527,Yes
2363,136,Yes
2363,2663,Yes
2363,1053,Yes
2363,5022,Yes
2363,4901,Yes
2363,773,Yes
2363,3890,Yes
2363,2950,Yes
2363,4886,Yes
2363,650,Yes
2363,527,Yes
2363,1741,Yes
2363,4215,Yes
2363,3308,Yes
2365,3771,Yes
2365,3742,Yes
2365,3578,Yes
2365,2575,Yes
2365,93,Yes
2365,1531,Yes
2365,4058,Yes
2365,4424,Yes
2365,3400,Yes
2365,4757,Yes
2365,1064,Yes
2365,701,No
2365,247,Yes
2365,2866,Yes
2365,5209,Yes
2365,3297,Yes
2365,3396,Yes
2365,4792,Yes
2365,4300,Yes
2365,3193,Yes
2369,979,Yes
2369,390,Yes
2369,286,Yes
2369,4415,Yes
2369,1554,Yes
2369,511,Yes
2369,214,No
2369,2949,Yes
2369,4360,Yes
2369,248,Yes
2369,3662,Yes
2369,2321,Yes
2369,148,Yes
2369,1502,Yes
2369,5430,Yes
2369,4879,Yes
2369,4427,No
2369,1743,Yes
2369,3233,Yes
2369,51,Yes
2370,4691,Yes
2370,2797,Yes
2370,5126,Yes
2370,3377,Yes
2370,3420,Yes
2370,3075,Yes
2370,2462,Yes
2370,3952,Yes
2370,1950,Yes
2370,4407,Yes
2370,5458,Yes
2370,2105,No
2370,5041,Yes
2370,2598,Yes
2370,2632,Yes
2370,212,Yes
2370,3066,Yes
2370,4003,Yes
2370,3309,Yes
2370,4117,Yes
2377,1328,Yes
2377,885,Yes
2377,1815,Yes
2377,2389,Yes
2377,5303,No
2377,1887,Yes
2377,742,No
2377,4922,No
2377,119,No
2377,1607,Yes
2377,3687,No
2377,5512,No
2377,4120,No
2377,1261,No
2377,2137,Yes
2377,1055,No
2377,3974,Yes
2377,867,Yes
2377,411,No
2377,3748,No
2385,2119,Yes
2385,41,Yes
2385,3192,Yes
2385,4057,Yes
2385,4055,Yes
2385,640,Yes
2385,5324,Yes
2385,1475,Yes
2385,3100,Yes
2385,3797,Yes
2385,2054,Yes
2385,504,Yes
2385,5237,Yes
2385,1572,Yes
2385,3442,Yes
2385,2304,Yes
2385,1145,Yes
2385,1833,Yes
2385,2674,No
2385,1809,Yes
2386,4705,Yes
2386,2832,Yes
2386,2299,Yes
2386,5450,Yes
2386,3192,Yes
2386,1833,Yes
2386,2304,Yes
2386,1572,Yes
2386,2792,Yes
2386,105,No
2386,3797,Yes
2386,3532,No
2386,4057,Yes
2386,4561,Yes
2386,4851,Yes
2386,847,Yes
2386,1769,Yes
2386,4645,Yes
2386,459,Yes
2386,4543,No
2390,178,Yes
2390,1446,Yes
2390,4296,Yes
2390,340,Yes
2390,3418,Yes
2390,5426,Yes
2390,2804,Yes
2390,546,Yes
2390,3846,Yes
2390,1910,Yes
2390,2347,Yes
2390,1057,Yes
2390,5287,Yes
2390,3823,Yes
2390,3310,Yes
2390,2638,Yes
2390,2065,Yes
2390,2596,Yes
2390,1581,Yes
2390,3701,Yes
2392,2923,Yes
2392,4119,Yes
2392,4264,Yes
2392,2823,Yes
2392,5199,Yes
2392,787,No
2392,4615,Yes
2392,3589,Yes
2392,5083,Yes
2392,614,Yes
2392,794,Yes
2392,5064,No
2392,1760,No
2392,5189,Yes
2392,1349,Yes
2392,4493,No
2392,234,Yes
2392,5292,Yes
2392,2291,Yes
2392,4185,Yes
2399,1925,Yes
2399,3520,Yes
2399,782,Yes
2399,3956,Yes
2399,4405,Yes
2399,162,Yes
2399,5285,Yes
2399,1331,Yes
2399,3451,Yes
2399,4806,Yes
2399,1787,Yes
2399,1011,Yes
2399,5186,Yes
2399,223,Yes
2399,585,Yes
2399,1229,Yes
2399,5168,Yes
2399,1378,Yes
2399,3538,Yes
2399,71,Yes
2400,223,Yes
2400,4405,Yes
2400,1011,Yes
2400,1925,Yes
2400,1331,Yes
2400,3520,Yes
2400,1606,Yes
2400,1229,Yes
2400,5168,Yes
2400,3451,Yes
2400,1378,Yes
2400,696,Yes
2400,5542,No
2400,672,Yes
2400,3345,Yes
2400,162,Yes
2400,5285,Yes
2400,4560,Yes
2400,5186,Yes
2400,2866,Yes
2414,3135,Yes
2414,2269,Yes
2414,2022,Yes
2414,3291,Yes
2414,632,Yes
2414,145,Yes
2414,1901,Yes
2414,1484,Yes
2414,2974,Yes
2414,315,Yes
2414,4759,Yes
2414,271,Yes
2414,2876,Yes
2414,4486,Yes
2414,3635,Yes
2414,1329,Yes
2414,2724,Yes
2414,1756,Yes
2414,4247,Yes
2414,4572,Yes
2417,5197,Yes
2417,3606,Yes
2417,4902,Yes
2417,878,Yes
2417,432,Yes
2417,1411,Yes
2417,3757,Yes
2417,2359,Yes
2417,3122,Yes
2417,675,Yes
2417,4297,Yes
2417,5223,Yes
2417,5545,Yes
2417,978,Yes
2417,1427,Yes
2417,4336,Yes
2417,3942,Yes
2417,4436,Yes
2417,2335,Yes
2417,1640,Yes
2419,4625,Yes
2419,4261,Yes
2419,1750,Yes
2419,4352,No
2419,5392,No
2419,2970,Yes
2419,3240,No
2419,157,No
2419,1625,No
2419,5013,Yes
2419,4760,No
2419,2691,Yes
2419,1880,No
2419,433,Yes
2419,4059,No
2419,1516,Yes
2419,2494,No
2419,2083,No
2419,2889,No
2419,2664,No
2421,5052,Yes
2421,3961,Yes
2421,4882,Yes
2421,1745,Yes
2421,5152,Yes
2421,727,Yes
2421,1825,Yes
2421,2614,Yes
2421,187,Yes
2421,2656,Yes
2421,4243,Yes
2421,5548,Yes
2421,1818,Yes
2421,237,No
2421,4507,Yes
2421,3741,Yes
2421,5479,Yes
2421,2540,Yes
2421,1980,Yes
2421,705,Yes
2430,1554,Yes
2430,979,Yes
2430,2166,Yes
2430,4083,Yes
2430,5077,Yes
2430,4063,Yes
2430,3199,Yes
2430,5252,No
2430,2263,Yes
2430,4788,Yes
2430,3,Yes
2430,3709,Yes
2430,846,Yes
2430,855,Yes
2430,5430,Yes
2430,1805,Yes
2430,4415,Yes
2430,214,No
2430,36,Yes
2430,4879,Yes
2434,950,Yes
2434,2184,Yes
2434,4189,Yes
2434,3116,Yes
2434,2879,Yes
2434,1990,Yes
2434,776,Yes
2434,3841,Yes
2434,4399,No
2434,5409,No
2434,510,Yes
2434,539,Yes
2434,4290,Yes
2434,5492,Yes
2434,102,Yes
2434,1223,Yes
2434,1630,No
2434,4370,No
2434,3455,No
2434,534,No
2439,4609,Yes
2439,3890,Yes
2439,9,Yes
2439,5403,Yes
2439,4275,Yes
2439,1347,Yes
2439,371,Yes
2439,527,Yes
2439,3315,Yes
2439,3964,Yes
2439,4527,Yes
2439,3364,Yes
2439,396,Yes
2439,4968,Yes
2439,1423,Yes
2439,1650,Yes
2439,1931,No
2439,378,Yes
2439,2975,Yes
2439,1246,Yes
2440,2653,Yes
2440,3890,Yes
2440,3209,Yes
2440,1347,Yes
2440,3364,Yes
2440,4275,Yes
2440,2663,Yes
2440,2313,Yes
2440,1312,Yes
2440,9,Yes
2440,4559,Yes
2440,5283,Yes
2440,4818,Yes
2440,747,Yes
2440,4549,No
2440,4251,Yes
2440,5404,Yes
2440,371,Yes
2440,1455,Yes
2440,1650,Yes
2441,2488,No
2441,5038,Yes
2441,2761,No
2441,845,No
2441,2726,No
2441,797,Yes
2441,1770,No
2441,220,Yes
2441,1461,No
2441,5389,No
2441,1593,No
2441,202,No
2441,5175,No
2441,1674,No
2441,2245,No
2441,3098,No
2441,3670,No
2441,580,No
2441,179,Yes
2441,3597,No
2444,4172,Yes
2444,4253,Yes
2444,5003,Yes
2444,1342,No
2444,719,Yes
2444,4663,No
2444,3941,Yes
2444,1179,Yes
2444,1744,Yes
2444,478,Yes
2444,2603,Yes
2444,160,Yes
2444,534,No
2444,3209,Yes
2444,5468,Yes
2444,249,Yes
2444,5068,No
2444,5009,Yes
2444,3731,No
2444,4993,Yes
2449,2703,Yes
2449,2137,Yes
2449,2459,Yes
2449,331,Yes
2449,5418,Yes
2449,4862,Yes
2449,1567,No
2449,4539,Yes
2449,3024,Yes
2449,688,No
2449,4181,Yes
2449,1770,No
2449,4675,No
2449,1610,Yes
2449,5303,No
2449,1765,Yes
2449,4601,Yes
2449,1625,Yes
2449,3992,No
2449,1486,Yes
2455,2751,Yes
2455,4375,No
2455,5058,No
2455,1967,No
2455,2422,No
2455,1533,No
2455,465,No
2455,797,Yes
2455,5505,No
2455,3884,No
2455,150,No
2455,3699,No
2455,657,Yes
2455,2861,No
2455,2518,No
2455,2153,No
2455,219,No
2455,1074,Yes
2455,688,No
2455,3090,No
2463,264,Yes
2463,3846,Yes
2463,5155,Yes
2463,1446,Yes
2463,3310,Yes
2463,1532,Yes
2463,178,Yes
2463,546,Yes
2463,3418,Yes
2463,3246,Yes
2463,5162,Yes
2463,1291,Yes
2463,483,Yes
2463,3864,Yes
2463,2132,Yes
2463,3823,Yes
2463,3182,Yes
2463,1910,Yes
2463,554,Yes
2463,5424,Yes
2465,4450,Yes
2465,1099,Yes
2465,2244,Yes
2465,4829,Yes
2465,5116,Yes
2465,658,Yes
2465,389,Yes
2465,621,Yes
2465,948,Yes
2465,3793,Yes
2465,1870,Yes
2465,1718,Yes
2465,1767,Yes
2465,2793,Yes
2465,3334,Yes
2465,2181,Yes
2465,370,Yes
2465,936,Yes
2465,2201,Yes
2465,2834,Yes
2470,4351,Yes
2470,773,Yes
2470,5407,Yes
2470,4292,Yes
2470,3878,Yes
2470,3393,Yes
2470,2958,Yes
2470,3275,Yes
2470,2174,Yes
2470,4527,Yes
2470,4374,Yes
2470,27,Yes
2470,3536,Yes
2470,4989,Yes
2470,2728,Yes
2470,781,Yes
2470,2520,Yes
2470,4128,Yes
2470,2826,Yes
2470,2564,Yes
2471,797,No
2471,3113,No
2471,5256,No
2471,150,No
2471,717,No
2471,2549,Yes
2471,5119,Yes
2471,2665,No
2471,2998,Yes
2471,141,Yes
2471,1975,No
2471,1290,Yes
2471,412,Yes
2471,1517,Yes
2471,4006,No
2471,4505,No
2471,5450,Yes
2471,2799,Yes
2471,3052,No
2471,1161,No
2473,3191,Yes
2473,158,Yes
2473,4396,Yes
2473,959,Yes
2473,831,Yes
2473,3091,Yes
2473,1832,Yes
2473,5387,Yes
2473,1597,Yes
2473,108,Yes
2473,2520,Yes
2473,562,Yes
2473,5474,Yes
2473,1164,Yes
2473,623,Yes
2473,4980,Yes
2473,1893,Yes
2473,4178,Yes
2473,383,Yes
2473,24,Yes
2474,5283,Yes
2474,2895,Yes
2474,3532,Yes
2474,1495,Yes
2474,2355,Yes
2474,5387,Yes
2474,3632,Yes
2474,2663,Yes
2474,2488,No
2474,3745,No
2474,213,Yes
2474,3364,Yes
2474,312,Yes
2474,1175,Yes
2474,3209,Yes
2474,1675,Yes
2474,1588,Yes
2474,4292,Yes
2474,1316,Yes
2474,4656,Yes
2481,2003,Yes
2481,3257,Yes
2481,2037,Yes
2481,2375,Yes
2481,1586,Yes
2481,2299,Yes
2481,4327,Yes
2481,4302,Yes
2481,1475,Yes
2481,3054,Yes
2481,2090,Yes
2481,4541,Yes
2481,847,Yes
2481,1809,Yes
2481,370,Yes
2481,2918,Yes
2481,4789,Yes
2481,5511,Yes
2481,2563,Yes
2481,4748,Yes
2485,716,Yes
2485,2425,Yes
2485,2305,Yes
2485,5247,Yes
2485,4335,Yes
2485,4796,Yes
2485,4622,Yes
2485,4892,Yes
2485,4614,Yes
2485,4544,Yes
2485,5413,No
2485,1725,Yes
2485,518,No
2485,414,Yes
2485,1004,No
2485,2442,No
2485,138,Yes
2485,2575,Yes
2485,3591,Yes
2485,1127,No
2490,2906,Yes
2490,3119,Yes
2490,2203,Yes
2490,5445,Yes
2490,975,Yes
2490,3217,Yes
2490,783,Yes
2490,5128,Yes
2490,3800,Yes
2490,5512,Yes
2490,3152,Yes
2490,3877,Yes
2490,3231,Yes
2490,816,Yes
2490,556,Yes
2490,2482,Yes
2490,2661,Yes
2490,1997,Yes
2490,541,Yes
2490,3136,Yes
2492,1988,Yes
2492,4070,No
2492,322,No
2492,3872,Yes
2492,1745,No
2492,3370,Yes
2492,3777,Yes
2492,2022,Yes
2492,53,No
2492,2919,No
2492,1022,Yes
2492,2585,No
2492,4863,No
2492,748,Yes
2492,1814,Yes
2492,5041,Yes
2492,4880,Yes
2492,4243,Yes
2492,5017,Yes
2492,1825,Yes
2497,402,Yes
2497,1224,Yes
2497,2450,Yes
2497,4873,Yes
2497,2420,Yes
2497,5432,Yes
2497,4565,Yes
2497,68,Yes
2497,2670,Yes
2497,3550,Yes
2497,5219,Yes
2497,3642,Yes
2497,1259,Yes
2497,791,Yes
2497,1854,Yes
2497,4064,Yes
2497,3574,Yes
2497,1359,Yes
2497,2779,Yes
2497,4311,Yes
2500,4457,Yes
2500,2427,Yes
2500,916,Yes
2500,710,Yes
2500,4939,Yes
2500,1714,Yes
2500,1532,Yes
2500,1078,Yes
2500,811,Yes
2500,2619,Yes
2500,340,Yes
2500,2392,Yes
2500,176,Yes
2500,5278,Yes
2500,2887,Yes
2500,1155,No
2500,1324,No
2500,1351,Yes
2500,1167,Yes
2500,2416,Yes
2504,5483,Yes
2504,218,Yes
2504,537,Yes
2504,107,Yes
2504,286,Yes
2504,4730,Yes
2504,3704,Yes
2504,3072,Yes
2504,119,Yes
2504,1308,Yes
2504,4865,Yes
2504,3955,Yes
2504,1502,Yes
2504,3931,Yes
2504,4755,Yes
2504,2118,Yes
2504,170,Yes
2504,4433,Yes
2504,2530,Yes
2504,3903,Yes
2507,4058,No
2507,559,Yes
2507,3927,No
2507,3368,No
2507,4102,Yes
2507,4755,No
2507,2212,Yes
2507,2968,Yes
2507,3059,Yes
2507,4197,No
2507,4213,No
2507,1552,No
2507,4200,No
2507,1520,Yes
2507,1766,Yes
2507,2447,No
2507,2118,No
2507,1897,Yes
2507,3802,No
2507,142,Yes
2509,891,Yes
2509,4314,Yes
2509,2089,Yes
2509,3188,Yes
2509,2814,Yes
2509,4378,Yes
2509,4760,Yes
2509,4180,Yes
2509,4534,Yes
2509,1625,Yes
2509,1149,Yes
2509,2864,Yes
2509,3459,Yes
2509,2469,Yes
2509,866,Yes
2509,1694,Yes
2509,956,Yes
2509,4912,No
2509,670,Yes
2509,5526,Yes
2513,4073,No
2513,236,Yes
2513,2046,Yes
2513,4345,Yes
2513,2162,Yes
2513,1995,No
2513,2290,Yes
2513,1708,Yes
2513,5054,Yes
2513,1451,No
2513,5466,Yes
2513,3807,No
2513,3586,Yes
2513,5284,No
2513,461,Yes
2513,3229,Yes
2513,3433,Yes
2513,4190,Yes
2513,5368,Yes
2513,622,Yes
2522,4757,Yes
2522,2575,Yes
2522,3293,Yes
2522,1616,Yes
2522,1064,Yes
2522,367,Yes
2522,664,Yes
2522,4889,No
2522,625,Yes
2522,3771,Yes
2522,2425,Yes
2522,875,Yes
2522,5209,Yes
2522,905,Yes
2522,3396,Yes
2522,3742,Yes
2522,1531,Yes
2522,4771,Yes
2522,701,Yes
2522,2603,Yes
2526,4224,Yes
2526,5394,Yes
2526,3366,Yes
2526,2543,Yes
2526,1671,Yes
2526,4884,Yes
2526,2152,Yes
2526,2898,Yes
2526,2110,Yes
2526,4735,Yes
2526,3933,Yes
2526,1868,Yes
2526,1187,Yes
2526,2291,Yes
2526,1238,Yes
2526,3638,Yes
2526,1188,Yes
2526,542,Yes
2526,5292,Yes
2526,727,Yes
2527,3420,Yes
2527,720,Yes
2527,1992,Yes
2527,2238,Yes
2527,981,Yes
2527,3937,Yes
2527,5490,Yes
2527,669,Yes
2527,1499,Yes
2527,1050,Yes
2527,4545,Yes
2527,1182,Yes
2527,2086,Yes
2527,2838,Yes
2527,4988,Yes
2527,849,No
2527,2632,Yes
2527,4696,Yes
2527,946,Yes
2527,3656,Yes
2529,5512,Yes
2529,3687,Yes
2529,3877,Yes
2529,1887,Yes
2529,885,Yes
2529,4928,Yes
2529,1609,Yes
2529,425,Yes
2529,3081,Yes
2529,1264,Yes
2529,4440,No
2529,2043,Yes
2529,2733,No
2529,428,Yes
2529,5264,Yes
2529,3546,Yes
2529,4828,No
2529,5148,No
2529,988,Yes
2529,2389,No
2531,4099,Yes
2531,94,Yes
2531,4380,Yes
2531,3452,Yes
2531,1678,Yes
2531,3889,Yes
2531,883,Yes
2531,4732,Yes
2531,4756,Yes
2531,974,Yes
2531,1228,Yes
2531,293,Yes
2531,2521,Yes
2531,4613,Yes
2531,1600,Yes
2531,3729,Yes
2531,888,Yes
2531,3708,Yes
2531,2117,Yes
2531,1373,Yes
2535,2999,Yes
2535,2281,Yes
2535,2005,Yes
2535,457,Yes
2535,5176,Yes
2535,2990,Yes
2535,4575,Yes
2535,605,Yes
2535,2371,Yes
2535,2032,Yes
2535,4693,Yes
2535,2790,Yes
2535,3424,Yes
2535,4021,Yes
2535,3779,Yes
2535,909,Yes
2535,4598,Yes
2535,5180,Yes
2535,824,Yes
2535,3064,Yes
2538,711,Yes
2538,2366,Yes
2538,1184,Yes
2538,625,Yes
2538,559,Yes
2538,4755,Yes
2538,3866,Yes
2538,4773,Yes
2538,4962,Yes
2538,316,Yes
2538,5319,Yes
2538,3729,Yes
2538,3171,Yes
2538,3287,Yes
2538,1766,Yes
2538,4532,Yes
2538,1208,Yes
2538,3534,Yes
2538,2701,No
2538,1897,Yes
2541,657,Yes
2541,2038,Yes
2541,3670,No
2541,3240,Yes
2541,3123,Yes
2541,4375,Yes
2541,2186,Yes
2541,1042,Yes
2541,825,Yes
2541,506,Yes
2541,5295,Yes
2541,3125,Yes
2541,5389,No
2541,2691,Yes
2541,1284,Yes
2541,1311,Yes
2541,4964,Yes
2541,309,Yes
2541,732,No
2541,661,Yes
2549,1804,Yes
2549,4662,Yes
2549,1780,Yes
